"(47.569858000000004, -122.316631)" 0.00820424774127 5
"(47.579810999999999, -122.33398699999999)" 0.00751271056277 3
"(47.646044000000003, -122.371537)" 0.00361373006739 1
"(47.675280000000001, -122.379071)" 0.00710631409382 1
"(47.662939000000001, -122.333736)" 0.017221727933 1
"(47.575487000000003, -122.410752)" 0.0237361504882 1
"(47.665216999999998, -122.27127299999999)" 0.022014649032 1
"(47.685158000000001, -122.390849)" 0.0159100558139 1
"(47.662196000000002, -122.36861399999999)" 0.0106935365993 1
"(47.598354, -122.326337)" 0.00581152346637 5
"(47.676136, -122.290283)" 0.00789951903599 52
"(47.679696, -122.388684)" 0.0160223670224 1
"(47.627133999999998, -122.34102)" 0.011559887759 1
"(47.703220000000002, -122.33390300000001)" 0.00730254010602 2
"(47.629587000000001, -122.360806)" 0.00603372065976 1
"(47.643431999999997, -122.409651)" 0.00970346252633 1
"(47.518675999999999, -122.364559)" 0.0181687935758 1
"(47.614061999999997, -122.32331600000001)" 0.00835681973003 1
"(47.651411000000003, -122.354479)" 0.00601619747016 2
"(47.565323999999997, -122.312691)" 0.00758635281279 1
"(47.580858999999997, -122.31601999999999)" 0.011725850289 1
"(47.669535000000003, -122.306495)" 0.0110628350797 1
"(47.546042, -122.284785)" 0.0086322581055 1
"(47.683579000000002, -122.388699)" 0.015070280588 1
"(47.630153, -122.32682200000001)" 0.0141499953357 2
"(47.706000000000003, -122.315963)" 0.0246330458531 1
"(47.650472000000001, -122.34970300000001)" 0.00325738131019 1
"(47.556358000000003, -122.392287)" 0.0133134946952 3
"(47.665008999999998, -122.34341499999999)" 0.012629978464 1
"(47.682155999999999, -122.34439999999999)" 0.0105727039115 7
"(47.618516, -122.30476899999999)" 0.0107395359769 2
"(47.699658999999997, -122.350019)" 0.010364108693 1
"(47.623361000000003, -122.32531299999999)" 0.012849822489 1
"(47.629801999999998, -122.35109)" 0.00412990968424 1
"(47.692812000000004, -122.36627799999999)" 0.010905393207 1
"(47.663822000000003, -122.295614)" 0.00554947294794 3
"(47.710552, -122.32600600000001)" 0.0160808029961 1
"(47.534073999999997, -122.347404)" 0.00729234399903 15
"(47.525955000000003, -122.269983)" 0.0101146342 2
"(47.670952999999997, -122.317363)" 0.00582867154676 2
"(47.649999999999999, -122.352281)" 0.004967236757 2
"(47.624087000000003, -122.293132)" 0.00262533293126 1
"(47.550970999999997, -122.286266)" 0.0100767650563 1
"(47.561086000000003, -122.362225)" 0.00996010968815 1
"(47.657153999999998, -122.360815)" 0.0124410104493 1
"(47.705342000000002, -122.333935)" 0.0071134739755 2
"(47.560560000000002, -122.313419)" 0.0121580694602 1
"(47.619664999999998, -122.33169700000001)" 0.0134955966522 1
"(47.618727, -122.33041299999999)" 0.0145472848669 2
"(47.646877000000003, -122.336133)" 0.0144273700999 1
"(47.550474000000001, -122.32495299999999)" 0.0119333445438 1
"(47.613005999999999, -122.325472)" 0.0106876199409 2
"(47.566465000000001, -122.376187)" 0.00667652754057 1
"(47.669460000000001, -122.284609)" 0.00843045224172 1
"(47.645234000000002, -122.374872)" 0.00371959809656 1
"(47.585847000000001, -122.33326599999999)" 0.0121765655667 1
"(47.633864000000003, -122.312507)" 0.0123582093363 1
"(47.533372999999997, -122.28062199999999)" 0.0156546085866 3
"(47.517262000000002, -122.338317)" 0.0185346005352 1
"(47.608921000000002, -122.283158)" 0.0189351318189 1
"(47.538595999999998, -122.278058)" 0.0100016211186 1
"(47.617942999999997, -122.334397)" 0.0104878799097 6
"(47.538868999999998, -122.38728)" 0.0112475712934 1
"(47.663586000000002, -122.348525)" 0.00996750324806 2
"(47.693939999999998, -122.30683399999999)" 0.0161465845614 2
"(47.613098000000001, -122.323436)" 0.00869807449957 1
"(47.609388000000003, -122.315449)" 0.00619007342444 1
"(47.617739999999998, -122.325547)" 0.0106743142637 2
"(47.690570000000001, -122.34678700000001)" 0.0118261371969 1
"(47.550409000000002, -122.273877)" 0.00326073074633 3
"(47.686782000000001, -122.322453)" 0.00769415290984 1
"(47.601804999999999, -122.333702)" 0.00260890973397 1
"(47.707701999999998, -122.370965)" 0.0156940326239 2
"(47.618085999999998, -122.304159)" 0.0112231142291 4
"(47.504601000000001, -122.37606599999999)" 0.0325921298476 1
"(47.502833000000003, -122.241242)" 0.0303860039492 1
"(47.622315999999998, -122.35803300000001)" 0.00936868107046 1
"(47.663167000000001, -122.31742199999999)" 0.00214060014948 1
"(47.655999999999999, -122.314425)" 0.00943528722403 2
"(47.610419999999998, -122.303703)" 0.00901264916659 1
"(47.565159999999999, -122.296238)" 0.0105663846703 1
"(47.700341999999999, -122.31220999999999)" 0.0215711382407 1
"(47.568156000000002, -122.40551000000001)" 0.0233353330595 2
"(47.554859, -122.302893)" 0.0178362747792 3
"(47.650500999999998, -122.363659)" 0.0103387302895 1
"(47.510063000000002, -122.38815200000001)" 0.0296629893301 1
"(47.658510999999997, -122.313202)" 0.00750021233033 1
"(47.510221000000001, -122.27840999999999)" 0.011295217572 8
"(47.708384000000002, -122.293013)" 0.0118000522033 1
"(47.622686000000002, -122.28388099999999)" 0.00815658047224 1
"(47.638882000000002, -122.37500199999999)" 0.00999655990828 1
"(47.505688999999997, -122.261289)" 0.0126165674016 3
"(47.533515999999999, -122.367475)" 0.00942946541433 1
"(47.616765999999998, -122.316878)" 0.00214726058037 2
"(47.505124000000002, -122.259472)" 0.0141831205664 1
"(47.659444000000001, -122.392205)" 0.0140211326575 1
"(47.713903000000002, -122.304453)" 0.0107511564494 1
"(47.546346999999997, -122.369786)" 0.0111533896193 2
"(47.562793999999997, -122.389366)" 0.00982674849581 1
"(47.666412000000001, -122.309646)" 0.00712265357855 1
"(47.667895000000001, -122.378885)" 0.00163093255532 1
"(47.601655000000001, -122.295987)" 0.00672776887237 1
"(47.701436999999999, -122.346977)" 0.00684078540812 1
"(47.652881999999998, -122.27777500000001)" 0.0219747069377 1
"(47.583714999999998, -122.321395)" 0.0115800043178 1
"(47.638390999999999, -122.32120999999999)" 0.00460409600247 1
"(47.660215000000001, -122.350026)" 0.00668804762244 2
"(47.720435999999999, -122.34225600000001)" 0.0118622758777 1
"(47.600873, -122.332877)" 0.00136423348441 2
"(47.651147999999999, -122.3486)" 0.00249334193403 2
"(47.624271999999998, -122.32304000000001)" 0.0117841737937 5
"(47.543030999999999, -122.26267)" 0.0148660658548 1
"(47.578670000000002, -122.31070200000001)" 0.00722663960635 1
"(47.677801000000002, -122.297386)" 0.0100807758134 1
"(47.635088000000003, -122.370364)" 0.0141630028596 1
"(47.699508999999999, -122.323106)" 0.0186921956442 1
"(47.571018000000002, -122.381421)" 0.0103423607073 1
"(47.705613, -122.36669500000001)" 0.0161769622921 2
"(47.547223000000002, -122.320195)" 0.00756848155181 1
"(47.513134000000001, -122.2503)" 0.0185732036278 1
"(47.542842, -122.372552)" 0.0067018234086 1
"(47.698220999999997, -122.364704)" 0.0134093418929 1
"(47.641438999999998, -122.344655)" 0.0128992827708 3
"(47.528924000000004, -122.271765)" 0.0133622834127 1
"(47.661485999999996, -122.35971600000001)" 0.0133830445714 1
"(47.722732000000001, -122.291988)" 0.00490411143837 3
"(47.696787999999998, -122.324145)" 0.0176893670039 1
"(47.634740999999998, -122.371855)" 0.0142139790347 1
"(47.525874000000002, -122.27584299999999)" 0.0122682341843 2
"(47.533025000000002, -122.3493)" 0.00547104249664 1
"(47.700423000000001, -122.28138300000001)" 0.0102292688399 2
"(47.550542999999998, -122.301905)" 0.0210359618986 2
"(47.602347999999999, -122.337148)" 0.00212197690845 68
"(47.514752000000001, -122.25239999999999)" 0.0163043941623 1
"(47.660792000000001, -122.431809)" 0.0374903066539 1
"(47.542875000000002, -122.30193300000001)" 0.0182592689065 2
"(47.669992999999998, -122.26664700000001)" 0.0263906722915 1
"(47.703693000000001, -122.350059)" 0.00909956202242 2
"(47.529812999999997, -122.322727)" 0.00311483964274 2
"(47.497934000000001, -122.267751)" 0.0180160475688 14
"(47.678117, -122.356415)" 0.00417434282253 1
"(47.636028000000003, -122.37035400000001)" 0.0132567435669 1
"(47.723312999999997, -122.37061)" 0.0167860137019 1
"(47.623373000000001, -122.32531299999999)" 0.0128571036396 1
"(47.649709999999999, -122.34976)" 0.00401158946055 1
"(47.682533999999997, -122.360871)" 0.00592015210953 1
"(47.690719999999999, -122.36934599999999)" 0.00823750890744 3
"(47.718623000000001, -122.295621)" 0.00292196184095 1
"(47.637414, -122.35428)" 0.00627870575836 1
"(47.561143999999999, -122.390091)" 0.0103552914493 1
"(47.64481, -122.292063)" 0.0188241212544 1
"(47.551918999999998, -122.27659)" 0.00344409901135 2
"(47.547103, -122.37003199999999)" 0.0116505783547 1
"(47.621980999999998, -122.327155)" 0.01365818619 4
"(47.573901999999997, -122.30955299999999)" 0.00234270121867 1
"(47.554206000000001, -122.289496)" 0.0142003855229 1
"(47.690711999999998, -122.300048)" 0.0109400848717 1
"(47.657345999999997, -122.412975)" 0.0212456535084 1
"(47.717322000000003, -122.290651)" 0.00725548068704 1
"(47.671495999999998, -122.319818)" 0.00707357915061 2
"(47.657862999999999, -122.316667)" 0.00730400438116 4
"(47.623213999999997, -122.309962)" 0.00920973788986 1
"(47.570158999999997, -122.362016)" 0.000919319857286 4
"(47.625641999999999, -122.32658600000001)" 0.0152808892411 1
"(47.668532999999996, -122.292644)" 0.000408794569443 7
"(47.677999999999997, -122.354367)" 0.0040791152227 1
"(47.734116, -122.33157799999999)" 0.0248468000555 1
"(47.626066999999999, -122.358006)" 0.0059344843921 1
"(47.629229000000002, -122.30234400000001)" 0.0114737326533 1
"(47.624505999999997, -122.304665)" 0.0134144547783 3
"(47.519196000000001, -122.35648999999999)" 0.0148469077252 1
"(47.600031000000001, -122.325743)" 0.00620935503897 1
"(47.731411000000001, -122.36790499999999)" 0.0163729778904 1
"(47.616594999999997, -122.34005500000001)" 0.00469965668958 5
"(47.526111, -122.284147)" 0.0185337282002 1
"(47.697569000000001, -122.30546699999999)" 0.014552061744 2
"(47.555683000000002, -122.38693600000001)" 0.00883656748971 2
"(47.555123000000002, -122.376265)" 0.0066677339479 1
"(47.680306999999999, -122.321393)" 0.00215812742905 1
"(47.601666000000002, -122.30233800000001)" 0.000426018778925 1
"(47.580970000000001, -122.312099)" 0.00985287739699 2
"(47.657392999999999, -122.313231)" 0.00849624976092 1
"(47.708742999999998, -122.360816)" 0.0159259599397 5
"(47.551161, -122.285033)" 0.00894260169078 1
"(47.656018000000003, -122.316767)" 0.0091496374245 23
"(47.551960999999999, -122.283044)" 0.00741147124395 1
"(47.703158999999999, -122.315046)" 0.0249417072792 2
"(47.563884000000002, -122.29745800000001)" 0.0120496451815 1
"(47.621398999999997, -122.312663)" 0.00631823155637 1
"(47.690902000000001, -122.36726899999999)" 0.0101873554959 1
"(47.631711000000003, -122.289292)" 0.00606508738602 1
"(47.624581999999997, -122.356424)" 0.00674821235588 1
"(47.582282999999997, -122.402604)" 0.014013758097 1
"(47.606946999999998, -122.321421)" 0.0106923929034 1
"(47.642068000000002, -122.31717999999999)" 0.00378186052096 1
"(47.557994000000001, -122.265615)" 0.0144617034958 1
"(47.592046000000003, -122.33419499999999)" 0.0081086778207 24
"(47.618682999999997, -122.31273899999999)" 0.00390623527197 1
"(47.690798000000001, -122.355304)" 0.00877028619829 2
"(47.611609999999999, -122.34653299999999)" 0.00491769254834 2
"(47.669451000000002, -122.382598)" 0.00537280280673 2
"(47.615226, -122.32213)" 0.00704230928035 14
"(47.523049999999998, -122.317504)" 0.00609841028466 1
"(47.507047, -122.25527099999999)" 0.0160677715007 5
"(47.657721000000002, -122.403584)" 0.0178556353289 1
"(47.732793000000001, -122.296532)" 0.0114521038242 1
"(47.706848000000001, -122.32589299999999)" 0.0152717883694 1
"(47.705050999999997, -122.344694)" 0.00367252637839 30
"(47.564517000000002, -122.38677199999999)" 0.00794698540328 1
"(47.614207, -122.294875)" 0.0123131446024 10
"(47.668655000000001, -122.392883)" 0.0155542575843 3
"(47.624563999999999, -122.29459)" 0.0035585997246 4
"(47.560352000000002, -122.380002)" 0.000529756547865 1
"(47.716186999999998, -122.364957)" 0.0130782688839 1
"(47.633163000000003, -122.35316400000001)" 0.00269595715841 6
"(47.665430999999998, -122.31953900000001)" 0.00289207468784 1
"(47.666691, -122.313047)" 0.00392034692343 3
"(47.638402999999997, -122.320071)" 0.00464380501313 2
"(47.683494000000003, -122.27577599999999)" 0.020150806361 1
"(47.562821, -122.38545499999999)" 0.00605655512647 1
"(47.538881000000003, -122.284744)" 0.0126482451747 4
"(47.714348999999999, -122.326915)" 0.0170318256508 1
"(47.511521000000002, -122.25234399999999)" 0.0169023655149 1
"(47.591200000000001, -122.243087)" 0.0539159382001 1
"(47.609220999999998, -122.31545)" 0.00635686440001 1
"(47.642254999999999, -122.346445)" 0.0116288649489 2
"(47.656666999999999, -122.36081799999999)" 0.0123146357234 6
"(47.656649000000002, -122.344646)" 0.00520708142821 1
"(47.657761000000001, -122.354448)" 0.00693206066045 5
"(47.615273000000002, -122.315549)" 0.000540586718305 16
"(47.552641000000001, -122.27386199999999)" 0.0049317447217 2
"(47.683258000000002, -122.369394)" 0.0126930587724 1
"(47.562469999999998, -122.384135)" 0.00469604993585 1
"(47.619180999999998, -122.35414299999999)" 0.00987070843455 1
"(47.618907, -122.320857)" 0.00665868170136 17
"(47.684018999999999, -122.354817)" 0.00199104244053 1
"(47.568159000000001, -122.29435700000001)" 0.00746293246653 1
"(47.712305000000001, -122.339495)" 0.00764449324678 7
"(47.557546000000002, -122.304686)" 0.0147379786945 1
"(47.517378999999998, -122.367284)" 0.0207978591687 2
"(47.602792999999998, -122.321922)" 0.0104481229415 2
"(47.676465, -122.359467)" 0.00715673011926 1
"(47.690626000000002, -122.36089)" 0.0104328897243 7
"(47.593753999999997, -122.30734200000001)" 0.00899167192462 1
"(47.683532, -122.275229)" 0.0205410067913 1
"(47.678165, -122.322737)" 0.00106404981087 10
"(47.624603, -122.36193400000001)" 0.00956450652151 3
"(47.683041000000003, -122.283714)" 0.0155113589991 1
"(47.656326999999997, -122.403588)" 0.0164846875918 1
"(47.628673999999997, -122.31901000000001)" 0.013677961544 2
"(47.520457999999998, -122.392556)" 0.0234297808142 1
"(47.611671999999999, -122.336484)" 0.00836444056707 77
"(47.692791999999997, -122.360979)" 0.0123214695958 1
"(47.615278000000004, -122.31146200000001)" 0.0036455529073 1
"(47.533363000000001, -122.376622)" 0.00385800414722 1
"(47.689095000000002, -122.3768)" 0.00420955793404 16
"(47.645893999999998, -122.362195)" 0.0120237039634 1
"(47.507026000000003, -122.269479)" 0.00893841652643 1
"(47.519851000000003, -122.269949)" 0.00412966645142 1
"(47.569558000000001, -122.33420099999999)" 0.00757797103452 1
"(47.696345999999998, -122.36602600000001)" 0.0115588482558 1
"(47.575152000000003, -122.289862)" 0.00486100452582 1
"(47.622027000000003, -122.28716300000001)" 0.00576037932778 1
"(47.564261999999999, -122.39046)" 0.0112602203353 2
"(47.710481000000001, -122.326004)" 0.0160574857932 13
"(47.710469000000003, -122.332679)" 0.0100835960352 1
"(47.546044000000002, -122.273551)" 0.00382477816351 1
"(47.675333999999999, -122.352238)" 0.00723634963224 1
"(47.534981999999999, -122.26912799999999)" 0.0153778626929 2
"(47.559275999999997, -122.36289600000001)" 0.0118152785833 1
"(47.536498999999999, -122.28852500000001)" 0.016969885474 2
"(47.611846999999997, -122.32436300000001)" 0.0099861469046 1
"(47.678741000000002, -122.317403)" 0.00580764272318 1
"(47.585371000000002, -122.386371)" 0.00257218292507 2
"(47.643960999999997, -122.304098)" 0.0167806407506 6
"(47.621239000000003, -122.356736)" 0.0100891078396 2
"(47.689245, -122.30969899999999)" 0.0168718002003 1
"(47.687232999999999, -122.329685)" 0.0103844619504 1
"(47.560197000000002, -122.386805)" 0.00709080757037 1
"(47.646712999999998, -122.34947200000001)" 0.00693688063902 5
"(47.625048999999997, -122.320893)" 0.0111128110755 3
"(47.518720999999999, -122.352872)" 0.0153218372919 1
"(47.710166000000001, -122.288023)" 0.0137112289748 1
"(47.662936999999999, -122.368666)" 0.0102380385817 8
"(47.676124999999999, -122.36452199999999)" 0.0112302618402 1
"(47.640169, -122.32467699999999)" 0.00474902863752 1
"(47.650095, -122.30673899999999)" 0.0158028262346 2
"(47.662126000000001, -122.338852)" 0.0131502125458 1
"(47.556837000000002, -122.29099100000001)" 0.0167274763488 1
"(47.64499, -122.40838599999999)" 0.0092408442255 1
"(47.639794000000002, -122.27842099999999)" 0.0188949730087 1
"(47.643545000000003, -122.398296)" 0.00408000208333 1
"(47.533738, -122.287493)" 0.0183844701855 2
"(47.546990999999998, -122.314914)" 0.00886981454147 1
"(47.538756999999997, -122.27670500000001)" 0.00972109896051 1
"(47.635244, -122.340447)" 0.0150966951682 1
"(47.562716999999999, -122.274485)" 0.0143832682308 1
"(47.667217000000001, -122.333606)" 0.0158146486841 1
"(47.508088999999998, -122.263082)" 0.00962136393658 1
"(47.617113000000003, -122.30462)" 0.010589315417 1
"(47.562089999999998, -122.290995)" 0.0140225893472 1
"(47.720790000000001, -122.371742)" 0.018058356099 1
"(47.556097000000001, -122.299207)" 0.0182718566654 1
"(47.687083999999999, -122.36600199999999)" 0.0121310922839 1
"(47.676476000000001, -122.364521)" 0.0110487449513 1
"(47.521033000000003, -122.36873)" 0.0177854093009 8
"(47.662864999999996, -122.343761)" 0.0105656507608 1
"(47.595019999999998, -122.38739700000001)" 0.0107127838585 2
"(47.666519000000001, -122.30552900000001)" 0.0112118153749 1
"(47.614106, -122.288184)" 0.012304053641 1
"(47.668675, -122.381731)" 0.00440922045265 6
"(47.734135000000002, -122.335925)" 0.0210536582332 1
"(47.520263999999997, -122.261582)" 0.00830276875506 13
"(47.605148, -122.325913)" 0.00802547898883 3
"(47.516846000000001, -122.26917)" 0.00105005952212 2
"(47.576766999999997, -122.41899600000001)" 0.0311925694998 2
"(47.589576000000001, -122.305119)" 0.0121272686537 1
"(47.61571, -122.300083)" 0.0135066317415 1
"(47.662917999999998, -122.36142700000001)" 0.0156096640899 1
"(47.595872, -122.30895700000001)" 0.00838141545326 2
"(47.582915, -122.295124)" 0.00731324346648 2
"(47.589869999999998, -122.31728)" 0.0177484928938 5
"(47.586218000000002, -122.310754)" 0.0146286786826 10
"(47.587561000000001, -122.384017)" 0.00569539401622 1
"(47.598922999999999, -122.302232)" 0.00258397387757 8
"(47.606175, -122.310022)" 0.00869761283342 4
"(47.622722000000003, -122.29315200000001)" 0.00374838738659 1
"(47.685358999999998, -122.336089)" 0.0143196754851 2
"(47.612738999999998, -122.345439)" 0.00351971660791 5
"(47.516905000000001, -122.27323)" 0.00467152095146 3
"(47.567858000000001, -122.398816)" 0.0193579591125 2
"(47.591904, -122.325968)" 0.00995400723327 21
"(47.617446000000001, -122.34546400000001)" 0.00145296008205 1
"(47.615264000000003, -122.316827)" 0.00175749167851 1
"(47.663415999999998, -122.27469600000001)" 0.0190639908204 2
"(47.720165999999999, -122.301869)" 0.00530986440505 1
"(47.570965000000001, -122.38676599999999)" 0.0123455955304 2
"(47.596442000000003, -122.334192)" 0.0040601213036 2
"(47.679605000000002, -122.303907)" 0.0154036182762 1
"(47.688468999999998, -122.317584)" 0.0109016522142 1
"(47.719465999999997, -122.320491)" 0.0238738219814 1
"(47.701039000000002, -122.36342399999999)" 0.0157833140373 1
"(47.614255999999997, -122.32446)" 0.00945546614399 6
"(47.654473000000003, -122.34352)" 0.0054316046432 1
"(47.522798000000002, -122.37670199999999)" 0.0144052754573 1
"(47.679411999999999, -122.310866)" 0.0123353624997 1
"(47.614144000000003, -122.347813)" 0.00369319807214 8
"(47.529935999999999, -122.369893)" 0.00958719322847 4
"(47.558655000000002, -122.285201)" 0.0133890718498 1
"(47.524742000000003, -122.314939)" 0.00769503378811 5
"(47.690573000000001, -122.391183)" 0.0142706455705 1
"(47.721696999999999, -122.36501199999999)" 0.0112678894208 1
"(47.566619000000003, -122.371375)" 0.0101832996617 1
"(47.718254999999999, -122.28291)" 0.0141225185431 2
"(47.677593000000002, -122.300619)" 0.0116899498716 1
"(47.723222999999997, -122.350206)" 0.00362398951433 1
"(47.548769999999998, -122.309915)" 0.0135215444384 1
"(47.663663999999997, -122.37632000000001)" 0.00483292840833 1
"(47.717387000000002, -122.29518)" 0.00423380986819 5
"(47.525089000000001, -122.287633)" 0.0210675362822 1
"(47.699789000000003, -122.356737)" 0.0164927860897 3
"(47.611547000000002, -122.31280700000001)" 0.00462687389065 1
"(47.679870999999999, -122.37677100000001)" 0.0114946492334 1
"(47.547674999999998, -122.29033200000001)" 0.0138521782403 3
"(47.537484999999997, -122.395078)" 0.0189222531428 2
"(47.610765999999998, -122.347616)" 0.00613895145771 4
"(47.531415000000003, -122.274475)" 0.0165429475306 2
"(47.692039000000001, -122.349929)" 0.0112041007671 2
"(47.698532999999998, -122.344617)" 0.00723531844496 2
"(47.642873999999999, -122.34520000000001)" 0.011365000044 2
"(47.620604, -122.343829)" 0.00450838330225 9
"(47.605158000000003, -122.32131800000001)" 0.0118788984338 6
"(47.607996999999997, -122.296254)" 0.00918759974095 4
"(47.611671999999999, -122.32727300000001)" 0.0127042383872 2
"(47.717759000000001, -122.283168)" 0.0139896182221 1
"(47.666854999999998, -122.383724)" 0.00657469953686 1
"(47.581017000000003, -122.31380299999999)" 0.010612269974 5
"(47.547884000000003, -122.32615)" 0.0103251743327 1
"(47.704836999999998, -122.306808)" 0.0178044208555 1
"(47.613428999999996, -122.350571)" 0.00645349804371 2
"(47.681865000000002, -122.382153)" 0.0124613534177 1
"(47.644717999999997, -122.319592)" 0.00214469881335 1
"(47.582577999999998, -122.294117)" 0.00698844417592 1
"(47.681381999999999, -122.376774)" 0.0119126838706 2
"(47.667763999999998, -122.340081)" 0.0166559820185 1
"(47.541834999999999, -122.29358000000001)" 0.0183228493963 2
"(47.557414999999999, -122.303691)" 0.0151596488746 6
"(47.522596, -122.349273)" 0.0125677495201 2
"(47.730114, -122.292311)" 0.00980471233642 1
"(47.672435, -122.289125)" 0.00537249662634 5
"(47.684023000000003, -122.35181300000001)" 0.00373301513525 1
"(47.664290999999999, -122.34174)" 0.0128380131251 1
"(47.671626000000003, -122.371189)" 0.00694232381843 1
"(47.730392999999999, -122.289663)" 0.0114592052517 1
"(47.579990000000002, -122.304331)" 0.00930852990541 1
"(47.544096000000003, -122.369871)" 0.00933690409076 1
"(47.655797999999997, -122.33985699999999)" 0.00928583399593 1
"(47.701430000000002, -122.344651)" 0.0049582133879 7
"(47.557822000000002, -122.27570299999999)" 0.0093801767574 2
"(47.670267000000003, -122.258098)" 0.0349432167523 1
"(47.675750000000001, -122.268882)" 0.0251281210201 1
"(47.614075999999997, -122.32078)" 0.00587655681501 41
"(47.709052999999997, -122.35548300000001)" 0.014097717865 1
"(47.626314999999998, -122.334058)" 0.0147172405702 5
"(47.687019999999997, -122.28215899999999)" 0.013117804237 1
"(47.574641999999997, -122.394893)" 0.011524688716 1
"(47.608409000000002, -122.327361)" 0.00970279969906 22
"(47.677809000000003, -122.352006)" 0.00516214887426 1
"(47.630479000000001, -122.35790900000001)" 0.00300569326446 3
"(47.683098999999999, -122.316434)" 0.00784552872661 1
"(47.640604000000003, -122.386968)" 0.0135673175683 1
"(47.544339000000001, -122.290178)" 0.0142870708684 1
"(47.607016999999999, -122.33068900000001)" 0.00726723950341 4
"(47.653993, -122.376215)" 0.00294911410427 3
"(47.546836999999996, -122.264481)" 0.0121332108281 1
"(47.522671000000003, -122.346726)" 0.0137971058559 1
"(47.518450000000001, -122.26049399999999)" 0.00854878663906 1
"(47.537348000000001, -122.368661)" 0.0074986021364 2
"(47.627571000000003, -122.288178)" 0.003525390333 2
"(47.690589000000003, -122.38329400000001)" 0.00668963691093 2
"(47.566977000000001, -122.286118)" 0.0121764386419 2
"(47.552387000000003, -122.291557)" 0.0155537402897 2
"(47.567954999999998, -122.38677)" 0.0100207287659 1
"(47.592390999999999, -122.329835)" 0.00775717480788 1
"(47.565085000000003, -122.32396900000001)" 0.0105795616166 1
"(47.714151999999999, -122.352645)" 0.00897900673794 2
"(47.656793, -122.348558)" 0.0031848317067 1
"(47.691293999999999, -122.320311)" 0.012507744361 1
"(47.623299000000003, -122.326593)" 0.0138545793873 1
"(47.675828000000003, -122.317294)" 0.00676171812486 1
"(47.713585999999999, -122.322676)" 0.0203407352129 1
"(47.625416999999999, -122.346069)" 0.00932462680218 2
"(47.609433000000003, -122.341832)" 0.0065224312185 5
"(47.709299999999999, -122.27901300000001)" 0.0172983467418 4
"(47.594838000000003, -122.334193)" 0.00547556937678 1
"(47.670172000000001, -122.376604)" 0.001924591645 15
"(47.666857999999998, -122.356409)" 0.0152224460912 1
"(47.614457000000002, -122.32982199999999)" 0.014073686262 13
"(47.529812, -122.322621)" 0.00310368506778 1
"(47.638027999999998, -122.34253699999999)" 0.0142097260002 1
"(47.503661999999998, -122.259129)" 0.0155341016477 1
"(47.701726999999998, -122.362067)" 0.017303408826 3
"(47.593798999999997, -122.334194)" 0.00643990947141 1
"(47.545920000000002, -122.264382)" 0.0123875654186 1
"(47.659235000000002, -122.363991)" 0.0143525436073 1
"(47.729190000000003, -122.34369100000001)" 0.0118482485625 1
"(47.637604000000003, -122.353162)" 0.0066824673587 1
"(47.643718999999997, -122.36888)" 0.00712315077756 1
"(47.593316999999999, -122.29740200000001)" 0.00972302036406 1
"(47.668545999999999, -122.312821)" 0.0051135002689 1
"(47.539467999999999, -122.290882)" 0.0169676075214 2
"(47.567613000000001, -122.36876599999999)" 0.00781999136828 1
"(47.613050000000001, -122.31674700000001)" 0.00301100066424 2
"(47.6631, -122.31417999999999)" 0.00322768183067 3
"(47.650077000000003, -122.346884)" 0.00407336531629 1
"(47.667085999999998, -122.340085)" 0.016082242412 2
"(47.606616000000002, -122.29784100000001)" 0.00709156943137 1
"(47.654142999999998, -122.351197)" 0.00236931804535 2
"(47.531498999999997, -122.280686)" 0.0174847367152 1
"(47.648570999999997, -122.37227300000001)" 0.00160435656884 1
"(47.665036000000001, -122.335036)" 0.0179445178815 1
"(47.588225999999999, -122.32547099999999)" 0.0133164333438 1
"(47.612921, -122.30495000000001)" 0.0104856056096 2
"(47.639530000000001, -122.302081)" 0.0172788572828 4
"(47.549658999999998, -122.25883)" 0.0177125497318 2
"(47.618547, -122.34137200000001)" 0.00410951408319 2
"(47.668717000000001, -122.37076)" 0.00657913140163 1
"(47.69997, -122.359419)" 0.0184790666702 1
"(47.582870999999997, -122.3147)" 0.0126690787747 1
"(47.603087000000002, -122.324028)" 0.00855404074108 1
"(47.660850000000003, -122.34217200000001)" 0.00986230165833 1
"(47.576993000000002, -122.310084)" 0.0054443406396 4
"(47.572916999999997, -122.381395)" 0.0122164860741 1
"(47.526479999999999, -122.328028)" 0.00565700875021 1
"(47.539658000000003, -122.28792900000001)" 0.0144329692025 1
"(47.532530000000001, -122.27531500000001)" 0.0159901926192 1
"(47.575087000000003, -122.310699)" 0.00392477184051 1
"(47.565441999999997, -122.36862499999999)" 0.0088744771677 1
"(47.602313000000002, -122.320739)" 0.0114762245534 1
"(47.685903000000003, -122.40285799999999)" 0.0267255954096 1
"(47.526479000000002, -122.327658)" 0.00528740437265 1
"(47.693283000000001, -122.32571900000001)" 0.0143816800827 1
"(47.601716000000003, -122.330265)" 0.0025067829982 40
"(47.715699000000001, -122.29405)" 0.0062304357793 1
"(47.603271999999997, -122.318102)" 0.0126581061775 3
"(47.518700000000003, -122.34161)" 0.0200821308879 1
"(47.696781000000001, -122.392921)" 0.0161307331823 1
"(47.672359999999998, -122.376616)" 0.00403387220918 1
"(47.649071999999997, -122.410747)" 0.0135803405333 2
"(47.517766999999999, -122.332809)" 0.0137465592058 2
"(47.648834999999998, -122.402293)" 0.00888330974356 1
