City Feature,Common Name,Address,Website,Longitude,Latitude
Parks,Duwamish Head Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=260,-122.395546,47.583406
Parks,Leschi-Lake Dell Natural Area,3525 E TERRACE ST,http://www.seattle.gov/parks/park_detail.asp?ID=263,-122.287835,47.604695
Parks,Piers 62 And 63,,http://www.seattle.gov/parks/park_detail.asp?ID=274,-122.345238,47.608657
Parks,Wolf Creek Ravine Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=278,-122.352314,47.639775
Parks,Twelfth West And W Howe Park,12th Ave W / W Howe St,http://www.seattle.gov/parks/park_detail.asp?ID=281,-122.373243,47.636418
Parks,East Duwamish Greenbelt,1827 11TH AVE SOUTH,http://www.seattle.gov/parks/park_detail.asp?ID=283,-122.318448,47.586761
Parks,Woodland Park,,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.344218,47.668907
Parks,3001 E Madison,,http://www.seattle.gov/parks/park_detail.asp?ID=296,-122.293173,47.625169
Parks,Marvins Garden,,http://www.seattle.gov/parks/park_detail.asp?ID=298,-122.384972,47.667976
Parks,Bhy Kracke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=304,-122.348402,47.630425
Parks,Green Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.331029,47.681711
Parks,Discovery Park,,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.416228,47.660498
Parks,Northacres Park,,http://www.seattle.gov/parks/park_detail.asp?ID=361,-122.326993,47.721559
Parks,Lakeview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=365,-122.284731,47.62205
Parks,Madison Park,,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276692,47.63561
Parks,East Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=374,-122.301265,47.646019
Parks,South Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.322489,47.652204
Parks,Summit Place,,http://www.seattle.gov/parks/park_detail.asp?ID=383,-122.325708,47.627081
Parks,William Grose Park,1814 30TH AVE E,http://www.seattle.gov/parks/park_detail.asp?ID=385,-122.29294,47.618021
Parks,Pratt Park,,http://www.seattle.gov/parks/park_detail.asp?ID=390,-122.307463,47.600705
Parks,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=392,-122.290256,47.599506
Parks,Warren G. Magnuson Park,6550 Sand Point Wy NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255086,47.680304
Parks,Colman Park,,http://www.seattle.gov/parks/park_detail.asp?ID=405,-122.288611,47.585469
Parks,Lakeridge Park,,http://www.seattle.gov/parks/park_detail.asp?ID=411,-122.247429,47.506033
Parks,Pritchard Island Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.262831,47.52895
Parks,"John C. Little, Sr. Park",6961 37th Avenue S,http://www.seattle.gov/parks/park_detail.asp?ID=429,-122.286687,47.539047
Parks,View Ridge Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=444,-122.281073,47.680361
Parks,California Place,CALIFORNIA AVE SW / SW HILL ST,http://www.seattle.gov/parks/park_detail.asp?ID=448,-122.386696,47.585641
Parks,Fauntleroy Park,,http://www.seattle.gov/parks/park_detail.asp?ID=453,-122.383222,47.5192
Parks,Lincoln Park,,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531177
Parks,Roxhill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=464,-122.368882,47.519496
Parks,Cesar Chavez Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4448,-122.406373,47.661011
Parks,North Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2956,-122.32243,47.653962
Parks,Open Water Park,ELLIOTT BAY MARINA TO PIER 91,http://www.seattle.gov/parks/park_detail.asp?ID=3005,-122.386693,47.629555
Parks,Interlaken Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3023,-122.308316,47.636257
Parks,Viretta Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3098,-122.282003,47.61875
Parks,Spruce Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3117,-122.304648,47.603091
Parks,Jimi Hendrix Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3121,-122.300842,47.588907
Parks,Harvard-Miller/Roanoke Annex,,http://www.seattle.gov/parks/park_detail.asp?ID=3695,-122.321643,47.641091
Parks,Union Bay Boglands #2,,http://www.seattle.gov/parks/park_detail.asp?ID=3751,-122.286524,47.656318
Parks,Keystone Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3880,-122.333769,47.670304
Parks,Wedgwood Square,,http://www.seattle.gov/parks/park_detail.asp?ID=3899,-122.294772,47.688151
Parks,Sunset Place,1ST AVE NW /  NW 52ND ST,http://www.seattle.gov/parks/park_detail.asp?ID=3901,-122.357602,47.666686
Parks,Hyde Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3905,-122.282887,47.632304
Parks,Blaine Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3907,-122.364152,47.626809
Parks,First Hill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3910,-122.325512,47.611906
Parks,Alvin Larkins Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3914,-122.288745,47.614318
Parks,Nantes Park,5062 SW ADMIRAL WAY,http://www.seattle.gov/parks/park_detail.asp?ID=3916,-122.397063,47.579565
Parks,Mcclellan Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3918,-122.311952,47.578768
Parks,Fauntleroy Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3921,-122.379834,47.562715
Parks,Martin Luther King Jr Memorial,,http://www.seattle.gov/parks/park_detail.asp?ID=3923,-122.297163,47.582757
Parks,Katharine Colman Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3942,-122.38779,47.520876
Parks,Lakeridge Playground,,http://www.seattle.gov/parks/park_detail.asp?ID=3972,-122.246841,47.510321
Parks,Ne 60th Street Park,5TH AVE NE/NE 60TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=3975,-122.322634,47.671728
Parks,Eastlake Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3977,-122.328918,47.62841
Parks,Denny Blaine Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3980,-122.284838,47.61833
Parks,Stevens Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3981,-122.283592,47.619443
Parks,Denny Blaine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280548,47.62011
Parks,Coe Play Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3985,-122.365952,47.640108
Parks,Soundview Terrace,,http://www.seattle.gov/parks/park_detail.asp?ID=3987,-122.37141,47.640849
Parks,Puget Creek Greenspace,SW BRANDON ST/19TH AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=3993,-122.358556,47.55187
Parks,Broadview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3997,-122.355836,47.717936
Parks,University Lake Shore Place,4275 NE 125TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=3998,-122.28006,47.718937
Parks,Rainier Place,298 NW 53RD ST,http://www.seattle.gov/parks/park_detail.asp?ID=3999,-122.359434,47.667567
Parks,Plymouth Pillars Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4000,-122.329092,47.614124
Parks,Inverness Ravine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4001,-122.280809,47.691145
Parks,Madrona Briar Patch,,http://www.seattle.gov/parks/park_detail.asp?ID=4005,-122.284261,47.615231
Parks,Union Station Square,,http://www.seattle.gov/parks/park_detail.asp?ID=4007,-122.330086,47.599362
Parks,Mcgilvra Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4008,-122.313032,47.614233
Parks,Parkmont Place,MAGNOLIA BLVD W/W PARKMONT PL,http://www.seattle.gov/parks/park_detail.asp?ID=4009,-122.410083,47.640142
Parks,Fremont Canal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357864,47.651802
Parks,Eastmont Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4012,-122.405566,47.63769
Parks,Thayer Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4014,-122.250038,47.510613
Parks,Miller Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4015,-122.305711,47.620311
Parks,Williams Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4016,-122.313094,47.619809
Parks,Corliss Place,N 50TH ST / KEYSTONE PL N,http://www.seattle.gov/parks/park_detail.asp?ID=4017,-122.330874,47.665198
Parks,Crescent Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4018,-122.333029,47.684317
Parks,Mount Claire Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4019,-122.28642,47.580737
Parks,Bellevue Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4022,-122.327658,47.626904
Parks,Lakewood Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4024,-122.28372,47.576058
Parks,Beck Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4028,-122.312027,47.671888
Parks,Columbia Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4034,-122.287395,47.559792
Parks,Rainbow Point,625 NE BANNER PLACE,http://www.seattle.gov/parks/park_detail.asp?ID=4045,-122.320476,47.682713
Parks,South Park Meadow,,http://www.seattle.gov/parks/park_detail.asp?ID=4048,-122.323649,47.520795
Parks,Carleton Highlands,3298 Perkins Lane W.,http://www.seattle.gov/parks/park_detail.asp?ID=4049,-122.415934,47.650028
Parks,Lynn Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4075,-122.32975,47.639849
Parks,Ravenna Park Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4080,-122.30367,47.668089
Parks,Camp Long,5200 35TH AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=4154,-122.373161,47.556242
Parks,Twelfth Avenue South Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=4159,-122.317764,47.577955
Parks,Laurelhurst Triangle,46TH AV NE/E LAURELHURST DR NE,http://www.seattle.gov/parks/park_detail.asp?ID=4162,-122.277487,47.652696
Parks,Cedar Park,3707 NE 135TH STREET,http://www.seattle.gov/parks/park_detail.asp?ID=4167,-122.288042,47.725808
Parks,Ballard Commons Park,5701 22ND AVENUE NW,http://www.seattle.gov/parks/park_detail.asp?ID=4278,-122.385487,47.670549
Parks,Noras Woods,720 29TH AVE,http://www.seattle.gov/parks/park_detail.asp?ID=4403,-122.294573,47.608732
Parks,Thyme Patch Park,2853 NW 58TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=4405,-122.395214,47.670709
Parks,Greenwood Park,8905 FREMONT AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4408,-122.350647,47.693048
Parks,Fairmount Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4410,-122.382219,47.580238
Parks,Herrings House Park (Tulaltx),4540 West Marginal Way,http://www.seattle.gov/parks/park_detail.asp?ID=4412,-122.349545,47.561514
Parks,Belltown Cottage Park,2156 Elliott Ave,http://www.seattle.gov/parks/park_detail.asp?ID=4415,-122.350776,47.613889
Parks,Linden Orchard Park,N 67th St / Linden Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=4419,-122.347727,47.678016
Parks,Trolley Hill Park,5TH AVE N / BLAINE ST,http://www.seattle.gov/parks/park_detail.asp?ID=4421,-122.347039,47.635143
Parks,Maclean Park,1920 TAYLOR AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4422,-122.345276,47.636192
Parks,Homer Harris Park,2401 E HOWELL ST,http://www.seattle.gov/parks/park_detail.asp?ID=4426,-122.300994,47.617309
Parks,Union Bay Boglands #1,,http://www.seattle.gov/parks/park_detail.asp?ID=4431,-122.287122,47.657838
Parks,Counterbalance Park,700 QUEEN ANNE AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4438,-122.356323,47.625683
Parks,Lake People Park (Xacuabs),,http://www.seattle.gov/parks/park_detail.asp?ID=4439,-122.292012,47.569133
Parks,Northgate Park,10548 5TH AVE NE,http://www.seattle.gov/parks/park_detail.asp?ID=4445,-122.322424,47.705194
Parks,Bitter Lake Open Space Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4450,-122.348583,47.731181
Parks,Northlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320826,47.654365
Parks,Observatory Courts,,http://www.seattle.gov/parks/park_detail.asp?ID=322,-122.355134,47.631342
Parks,Occidental Square,,http://www.seattle.gov/parks/park_detail.asp?ID=323,-122.333272,47.600463
Parks,Pioneer Square,,http://www.seattle.gov/parks/park_detail.asp?ID=325,-122.333886,47.602076
Parks,Prefontaine Place,,http://www.seattle.gov/parks/park_detail.asp?ID=326,-122.330883,47.601844
Parks,David Rodgers Park,,http://www.seattle.gov/parks/park_detail.asp?ID=331,-122.359485,47.644135
Parks,Westlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=332,-122.33724,47.611099
Parks,Lake City Memorial Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=333,-122.295266,47.718819
Parks,Westlake Square,,http://www.seattle.gov/parks/park_detail.asp?ID=334,-122.337285,47.613627
Parks,Regrade Park,,http://www.seattle.gov/parks/park_detail.asp?ID=336,-122.344775,47.614331
Parks,Victor Steinbrueck Park,,http://www.seattle.gov/parks/park_detail.asp?ID=338,-122.343871,47.610153
Parks,Mcgraw Square,,http://www.seattle.gov/parks/park_detail.asp?ID=339,-122.337587,47.61299
Parks,Kerry Park And Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=342,-122.359873,47.629024
Parks,Thorndyke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=343,-122.390161,47.635099
Parks,Lake Union Park,,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337477,47.627142
Parks,Powell Barnett Park,,http://www.seattle.gov/parks/park_detail.asp?ID=345,-122.295998,47.605196
Parks,Belmont Place,,http://www.seattle.gov/parks/park_detail.asp?ID=346,-122.324408,47.625727
Parks,Boren Place,,http://www.seattle.gov/parks/park_detail.asp?ID=348,-122.320952,47.604999
Parks,Boylston Place,,http://www.seattle.gov/parks/park_detail.asp?ID=349,-122.32094,47.609976
Parks,Firehouse Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=351,-122.308558,47.608448
Parks,Grand Army Cemetery,,http://www.seattle.gov/parks/park_detail.asp?ID=354,-122.316261,47.636461
Parks,Harrison Ridge Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=356,-122.290339,47.619711
Parks,Prentis I. Frazier Park,,http://www.seattle.gov/parks/park_detail.asp?ID=357,-122.301614,47.622895
Parks,Hing Hay Park,,http://www.seattle.gov/parks/park_detail.asp?ID=358,-122.325435,47.598609
Parks,Howell Park,,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.280314,47.617519
Parks,Flo Ware Park,2800 S JACKSON ST,http://www.seattle.gov/parks/park_detail.asp?ID=363,-122.295868,47.599557
Parks,International Childrens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=364,-122.323412,47.596897
Parks,Lakeview Place,,http://www.seattle.gov/parks/park_detail.asp?ID=366,-122.325705,47.62939
Parks,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.28655,47.60093
Parks,Madrona Park,,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.28268,47.609298
Parks,Mccurdy (Horace) Park,E HAMLIN ST / E PARK DR E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300955,47.644951
Parks,West Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.30982,47.646219
Parks,Roanoke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=379,-122.320185,47.643723
Parks,Spring Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=381,-122.3124,47.611801
Parks,Tashkent Park,,http://www.seattle.gov/parks/park_detail.asp?ID=384,-122.323444,47.62379
Parks,Thomas Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=386,-122.326216,47.621036
Parks,Plum Tree Park,,http://www.seattle.gov/parks/park_detail.asp?ID=387,-122.299142,47.617053
Parks,Ravenna Park,,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.305705,47.671402
Parks,Foster Island (Wash. Park),,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.294833,47.636478
Parks,Dr. Blanche Lavizzo Park,,http://www.seattle.gov/parks/park_detail.asp?ID=395,-122.304179,47.600278
Parks,Judkins Park And Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=397,-122.303953,47.592425
Parks,Volunteer Park,,http://www.seattle.gov/parks/park_detail.asp?ID=399,-122.315568,47.630378
Parks,Bradner Gardens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=401,-122.295426,47.587419
Parks,Dearborn Park,,http://www.seattle.gov/parks/park_detail.asp?ID=408,-122.296225,47.553389
Parks,Genesee Park And Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.278746,47.564857
Parks,Thornton Creek Park #1,1302 10TH AVE NE,http://www.seattle.gov/parks/park_detail.asp?ID=416,-122.307629,47.707034
Parks,Mount Baker Park,,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.288481,47.580957
Parks,Chinook Beach Park,RAINIER AVE S / S ITHACA ST,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.258376,47.520135
Parks,Seward Park,,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.252449,47.5543
Parks,Martha Washington Park,,http://www.seattle.gov/parks/park_detail.asp?ID=432,-122.260054,47.542398
Parks,Dr. Jose Rizal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.318451,47.592681
Parks,Beer Sheva Park,,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.263223,47.524193
Parks,Alki Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.400127,47.58671
Parks,Belvedere Park,,http://www.seattle.gov/parks/park_detail.asp?ID=447,-122.376895,47.580672
Parks,Duwamish Head Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=451,-122.378909,47.584928
Parks,Seacrest Park,,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378676,47.588951
Parks,Kilbourne Park,9131 CALIFORNIA AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=459,-122.388277,47.52133
Parks,Puget Park,4800 16TH AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=462,-122.356922,47.558473
Parks,Riverview Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=463,-122.348855,47.539329
Parks,Schmitz Preserve Park,,http://www.seattle.gov/parks/park_detail.asp?ID=465,-122.400425,47.574375
Parks,Seola Park,,http://www.seattle.gov/parks/park_detail.asp?ID=466,-122.374332,47.500389
Parks,Me-Kwa-Mooks Park,,http://www.seattle.gov/parks/park_detail.asp?ID=473,-122.404005,47.563166
Parks,Belvoir Place,3659  42ND AV NE,http://www.seattle.gov/parks/park_detail.asp?ID=475,-122.283215,47.655124
Parks,Arroyos Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=485,-122.387822,47.505679
Parks,Ravenna-Eckstein Park,,http://www.seattle.gov/parks/park_detail.asp?ID=488,-122.30493,47.67688
Parks,Cheasty Greenspace,,http://www.seattle.gov/parks/park_detail.asp?ID=489,-122.301472,47.578767
Parks,Dahl (Waldo J.) Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=499,-122.299308,47.685266
Parks,Dakota Place Park,4304 SW DAKOTA ST,http://www.seattle.gov/parks/park_detail.asp?ID=575,-122.387164,47.566844
Parks,Sturgus Park,,http://www.seattle.gov/parks/park_detail.asp?ID=592,-122.314377,47.594089
Parks,Duwamish Waterway Park,,http://www.seattle.gov/parks/park_detail.asp?ID=705,-122.319694,47.531156
Parks,Arapahoe Triangle,3431 ARAPAHOE PLACE W,http://www.seattle.gov/parks/park_detail.asp?ID=1556,-122.409139,47.65129
Parks,Maple School Ravine,,http://www.seattle.gov/parks/park_detail.asp?ID=1630,-122.308342,47.551071
Parks,Baker Park On Crown Hill,,http://www.seattle.gov/parks/park_detail.asp?ID=2840,-122.374794,47.690119
Parks,Andover Place,,http://www.seattle.gov/parks/park_detail.asp?ID=2927,-122.409993,47.568517
Parks,Charles Richey Sr Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=80,-122.417387,47.573457
Parks,Jefferson Park,,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.311441,47.568067
Parks,Pelly Place Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=237,-122.39309,47.541492
Parks,Carkeek Park,,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.37241,47.710823
Parks,Albert Davis Park,,http://www.seattle.gov/parks/park_detail.asp?ID=244,-122.298462,47.72021
Parks,Greenwood Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=245,-122.361032,47.668902
Parks,North Beach Park,24TH AVE NW/NW 90TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=247,-122.390258,47.69471
Parks,Sunset Hill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=252,-122.400938,47.684034
Parks,Bergen Place,,http://www.seattle.gov/parks/park_detail.asp?ID=253,-122.384495,47.66833
Parks,Kubota Gardens Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=262,-122.267366,47.511157
Parks,Longfellow Creek Greenspace,,http://www.seattle.gov/parks/park_detail.asp?ID=267,-122.363435,47.530167
Parks,Me-Kwa-Mooks Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=268,-122.403424,47.563782
Parks,Pipers Creek Natural Area,600 NW 117TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=275,-122.364699,47.714678
Parks,Mock Creek Ravine,,http://www.seattle.gov/parks/park_detail.asp?ID=277,-122.28962,47.699037
Parks,Northeast Queen Anne Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=279,-122.345011,47.635866
Parks,West Duwamish Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=282,-122.356966,47.563271
Parks,Licton Springs Park,,http://www.seattle.gov/parks/park_detail.asp?ID=286,-122.338736,47.698541
Parks,Sturtevant Ravine,,http://www.seattle.gov/parks/park_detail.asp?ID=290,-122.268561,47.51783
Parks,Mineral Springs Park,1500 N 105TH STREET,http://www.seattle.gov/parks/park_detail.asp?ID=291,-122.336528,47.705755
Parks,Gas Works Park,,http://www.seattle.gov/parks/park_detail.asp?ID=293,-122.334908,47.645638
Parks,Cormorant Cove,,http://www.seattle.gov/parks/park_detail.asp?ID=295,-122.412089,47.570984
Parks,Little Brook Park,,http://www.seattle.gov/parks/park_detail.asp?ID=297,-122.294567,47.731387
Parks,Orchard Street Ravine,39TH SW / SW ORCHARD ST,http://www.seattle.gov/parks/park_detail.asp?ID=300,-122.380151,47.538315
Parks,Llandover Woods Greenspace,,http://www.seattle.gov/parks/park_detail.asp?ID=301,-122.364545,47.733024
Parks,Carleton Center,,http://www.seattle.gov/parks/park_detail.asp?ID=305,-122.406385,47.639414
Parks,City Hall Park,,http://www.seattle.gov/parks/park_detail.asp?ID=306,-122.329875,47.602022
Parks,Commodore Park,3330 W COMMODORE WAY,http://www.seattle.gov/parks/park_detail.asp?ID=308,-122.40014,47.66538
Parks,Denny Park,,http://www.seattle.gov/parks/park_detail.asp?ID=309,-122.341049,47.61913
Parks,Myrtle Edwards Park,,http://www.seattle.gov/parks/park_detail.asp?ID=311,-122.36087,47.618767
Parks,Freeway Park,,http://www.seattle.gov/parks/park_detail.asp?ID=312,-122.330904,47.609472
Parks,Kinnear Park,,http://www.seattle.gov/parks/park_detail.asp?ID=314,-122.367205,47.627316
Parks,Kinnear Place,,http://www.seattle.gov/parks/park_detail.asp?ID=315,-122.356978,47.626151
Parks,Lawton Park,,http://www.seattle.gov/parks/park_detail.asp?ID=316,-122.391157,47.655064
Parks,Magnolia Park,,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.397348,47.633427
Parks,Marshall Park,,http://www.seattle.gov/parks/park_detail.asp?ID=320,-122.366805,47.629436
Parks,Mayfair Park,,http://www.seattle.gov/parks/park_detail.asp?ID=321,-122.353356,47.643241
Parks,B.F. Day Playground,4020 Fremont Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=241,-122.349221502422,47.6560301481679
Parks,Gilman Playground,923 NW 54th St,http://www.seattle.gov/parks/park_detail.asp?ID=242,-122.369684036369,47.66729167168
Parks,Ross Playground,4320 4th Ave NW,http://www.seattle.gov/parks/park_detail.asp?ID=248,-122.361346842948,47.6597179137182
Parks,Sandel Playground,9053 1st Ave NW,http://www.seattle.gov/parks/park_detail.asp?ID=250,-122.358700739135,47.6951336977073
Parks,Soundview Playfield,1590 NW 90th St,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878432525,47.6954157512333
Parks,Froula Playground,7200 12th Ave NE,http://www.seattle.gov/parks/park_detail.asp?ID=287,-122.313978443867,47.6805383223391
Parks,Bitter Lake Playfield,13035 Linden Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349314334665,47.724209093647
Parks,Loyal Heights Playfield,2101 NW 77th St,http://www.seattle.gov/parks/park_detail.asp?ID=289,-122.38324017016,47.6841059362952
Parks,Bayview Playground,2614 24th Ave W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.38678612823,47.6438017035719
Parks,East Magnolia Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=318,-122.391059670129,47.6405844763879
Parks,Magnolia Playfield,2518 34th Ave W,http://www.seattle.gov/parks/park_detail.asp?ID=319,-122.399472233563,47.6437458208129
Parks,East Queen Anne Playground,1912 Warren Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=329,-122.353785822709,47.6361389994322
Parks,West Queen Anne Playfield,150 W Blaine St,http://www.seattle.gov/parks/park_detail.asp?ID=330,-122.359503883522,47.6355140819519
Parks,Laurelhurst Playfield,4544 NE 41st St,http://www.seattle.gov/parks/park_detail.asp?ID=340,-122.278019181289,47.6598895174452
Parks,Cascade Playground,333 Pontius Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=350,-122.332354809849,47.6214052249468
Parks,Meadowbrook Playfield,10533 35th Ave NE,http://www.seattle.gov/parks/park_detail.asp?ID=352,-122.293492857914,47.7057711129745
Parks,Garfield Playfield,23rd Ave and E Cherry St,http://www.seattle.gov/parks/park_detail.asp?ID=353,-122.301411867027,47.6070978006384
Parks,Madrona Playground,3211 E Spring St,http://www.seattle.gov/parks/park_detail.asp?ID=371,-122.289885186905,47.6110216491653
Parks,Miller Playfield,400 19th Ave E,http://www.seattle.gov/parks/park_detail.asp?ID=373,-122.306261412155,47.6214333231101
Parks,Montlake Playfield,1618 E Calhoun St,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310081020631,47.6424066868121
Parks,Peppi'S Playground,3233 E Spruce St,http://www.seattle.gov/parks/park_detail.asp?ID=378,-122.29060161753,47.6027234663951
Parks,Rogers Playground,Eastlake Ave E and E Roanoke St,http://www.seattle.gov/parks/park_detail.asp?ID=380,-122.325256868431,47.6426009492446
Parks,Pinehurst Playground,12029 14th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=382,-122.314628211158,47.7164362240396
Parks,Sacajawea Playground,1726 NE 94th St,http://www.seattle.gov/parks/park_detail.asp?ID=394,-122.308131595437,47.6971318737822
Parks,Beacon Hill Playground,1902 13th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315324628371,47.5862263145601
Parks,Brighton Playfield,6000 39th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=402,-122.282099579571,47.548387353425
